DATAFLOW,AGEINGP: Age,SEXP: Sex,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G04_RA(1.0.0),55: 55,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,51
ABS:C21_G04_RA(1.0.0),65: 65,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,41
ABS:C21_G04_RA(1.0.0),1: 1,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,1: Males,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),13: 13,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),40: 40,1: Males,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),40: 40,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),50: 50,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),14: 14,1: Males,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,34
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,26
ABS:C21_G04_RA(1.0.0),35: 35,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,77
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,313214
ABS:C21_G04_RA(1.0.0),16: 16,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,55290
ABS:C21_G04_RA(1.0.0),32: 32,3: Persons,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,83100
ABS:C21_G04_RA(1.0.0),44: 44,1: Males,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,32133
ABS:C21_G04_RA(1.0.0),54: 54,1: Males,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,27961
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,132980
ABS:C21_G04_RA(1.0.0),71: 71,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,20810
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,103585
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,20049
ABS:C21_G04_RA(1.0.0),1: 1,3: Persons,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,12552
ABS:C21_G04_RA(1.0.0),5: 5,3: Persons,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,14517
ABS:C21_G04_RA(1.0.0),17: 17,1: Males,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7239
ABS:C21_G04_RA(1.0.0),27: 27,1: Males,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6665
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6735
ABS:C21_G04_RA(1.0.0),43: 43,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7129
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,38802
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,42900
ABS:C21_G04_RA(1.0.0),66: 66,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,8497
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1299
ABS:C21_G04_RA(1.0.0),2: 2,3: Persons,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,2599
ABS:C21_G04_RA(1.0.0),18: 18,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1332
ABS:C21_G04_RA(1.0.0),18: 18,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1252
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6796
ABS:C21_G04_RA(1.0.0),3: 3,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,15
ABS:C21_G04_RA(1.0.0),3: 3,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,15
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,13
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,51
ABS:C21_G04_RA(1.0.0),71: 71,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),GE100: 100 years and over,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),56: 56,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,92
ABS:C21_G04_RA(1.0.0),66: 66,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,80
ABS:C21_G04_RA(1.0.0),72: 72,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,25
ABS:C21_G04_RA(1.0.0),78: 78,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,18
ABS:C21_G04_RA(1.0.0),1: 1,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,18502
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,21055
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,37219
ABS:C21_G04_RA(1.0.0),65: 65,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,13301
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,2374
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,6357
ABS:C21_G04_RA(1.0.0),56: 56,3: Persons,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,9041
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,3: Persons,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,46560
ABS:C21_G04_RA(1.0.0),66: 66,3: Persons,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,8097
ABS:C21_G04_RA(1.0.0),78: 78,1: Males,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,1920
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,1: Males,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,231
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,3: Persons,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,5205
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,3: Persons,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,4076
ABS:C21_G04_RA(1.0.0),51: 51,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,505
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,478
ABS:C21_G04_RA(1.0.0),67: 67,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,413
ABS:C21_G04_RA(1.0.0),67: 67,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,317
ABS:C21_G04_RA(1.0.0),79: 79,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,172
ABS:C21_G04_RA(1.0.0),79: 79,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,153
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,3: Persons,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,3147
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,1: Males,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,1990
ABS:C21_G04_RA(1.0.0),36: 36,1: Males,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,333
ABS:C21_G04_RA(1.0.0),36: 36,3: Persons,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,678
ABS:C21_G04_RA(1.0.0),52: 52,1: Males,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,364
ABS:C21_G04_RA(1.0.0),52: 52,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,349
ABS:C21_G04_RA(1.0.0),68: 68,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,216
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,325
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,1: Males,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,3: Persons,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),25: 25,1: Males,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,4
ABS:C21_G04_RA(1.0.0),25: 25,2: Females,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,5
ABS:C21_G04_RA(1.0.0),37: 37,1: Males,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,7
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),10: 10,1: Males,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,58
ABS:C21_G04_RA(1.0.0),10: 10,2: Females,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,46
ABS:C21_G04_RA(1.0.0),26: 26,2: Females,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,178
ABS:C21_G04_RA(1.0.0),2: 2,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,6989
ABS:C21_G04_RA(1.0.0),4: 4,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,7236
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,7678
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,2: Females,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,4738
ABS:C21_G04_RA(1.0.0),57: 57,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2936
ABS:C21_G04_RA(1.0.0),73: 73,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1180
ABS:C21_G04_RA(1.0.0),73: 73,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2336
ABS:C21_G04_RA(1.0.0),30: 30,3: Persons,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,538
ABS:C21_G04_RA(1.0.0),46: 46,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,277
ABS:C21_G04_RA(1.0.0),46: 46,3: Persons,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,509
ABS:C21_G04_RA(1.0.0),58: 58,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,339
ABS:C21_G04_RA(1.0.0),58: 58,3: Persons,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,681
ABS:C21_G04_RA(1.0.0),74: 74,2: Females,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,266
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,546
ABS:C21_G04_RA(1.0.0),15: 15,3: Persons,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,160
ABS:C21_G04_RA(1.0.0),31: 31,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,94
ABS:C21_G04_RA(1.0.0),31: 31,3: Persons,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,172
ABS:C21_G04_RA(1.0.0),47: 47,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,87
ABS:C21_G04_RA(1.0.0),53: 53,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,105
ABS:C21_G04_RA(1.0.0),59: 59,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,109
ABS:C21_G04_RA(1.0.0),69: 69,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,77
ABS:C21_G04_RA(1.0.0),70: 70,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,55
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,61
ABS:C21_G04_RA(1.0.0),0: 0,3: Persons,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,3: Persons,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),16: 16,3: Persons,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),26: 26,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),44: 44,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),54: 54,2: Females,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,5
ABS:C21_G04_RA(1.0.0),11: 11,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,15
ABS:C21_G04_RA(1.0.0),17: 17,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,14
ABS:C21_G04_RA(1.0.0),17: 17,2: Females,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,20
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,28
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,31
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,27
ABS:C21_G04_RA(1.0.0),50: 50,2: Females,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,20
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,2: Females,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,65768
ABS:C21_G04_RA(1.0.0),69: 69,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2740
ABS:C21_G04_RA(1.0.0),73: 73,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2461
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2840
ABS:C21_G04_RA(1.0.0),54: 54,3: Persons,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2364
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,1: Males,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,5251
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,3: Persons,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,10098
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,3: Persons,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1085
ABS:C21_G04_RA(1.0.0),27: 27,3: Persons,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1238
ABS:C21_G04_RA(1.0.0),43: 43,1: Males,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,606
ABS:C21_G04_RA(1.0.0),43: 43,3: Persons,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1169
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,3: Persons,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,5573
ABS:C21_G04_RA(1.0.0),70: 70,1: Males,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,332
ABS:C21_G04_RA(1.0.0),70: 70,2: Females,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,285
ABS:C21_G04_RA(1.0.0),0: 0,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,755
ABS:C21_G04_RA(1.0.0),12: 12,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,682
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,569
ABS:C21_G04_RA(1.0.0),28: 28,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1080
ABS:C21_G04_RA(1.0.0),44: 44,1: Males,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,487
ABS:C21_G04_RA(1.0.0),44: 44,2: Females,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,306
ABS:C21_G04_RA(1.0.0),65: 65,2: Females,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,249
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),1: 1,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),17: 17,1: Males,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),17: 17,2: Females,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,10
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,3
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),50: 50,2: Females,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,45
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,20
ABS:C21_G04_RA(1.0.0),24: 24,2: Females,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,84
ABS:C21_G04_RA(1.0.0),0: 0,3: Persons,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,3586
ABS:C21_G04_RA(1.0.0),10: 10,3: Persons,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,4143
ABS:C21_G04_RA(1.0.0),16: 16,1: Males,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2024
ABS:C21_G04_RA(1.0.0),26: 26,2: Females,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2639
ABS:C21_G04_RA(1.0.0),38: 38,1: Males,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2177
ABS:C21_G04_RA(1.0.0),38: 38,2: Females,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2269
ABS:C21_G04_RA(1.0.0),54: 54,2: Females,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2083
ABS:C21_G04_RA(1.0.0),11: 11,1: Males,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1180
ABS:C21_G04_RA(1.0.0),11: 11,2: Females,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1129
ABS:C21_G04_RA(1.0.0),27: 27,2: Females,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1058
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1099
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1119
ABS:C21_G04_RA(1.0.0),2: 2,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,37
ABS:C21_G04_RA(1.0.0),12: 12,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,46
ABS:C21_G04_RA(1.0.0),9: 9,2: Females,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,18
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,3: Persons,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,5
ABS:C21_G04_RA(1.0.0),55: 55,3: Persons,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),77: 77,1: Males,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),77: 77,3: Persons,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),40: 40,3: Persons,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,29
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,13
ABS:C21_G04_RA(1.0.0),62: 62,3: Persons,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,14
ABS:C21_G04_RA(1.0.0),78: 78,1: Males,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),78: 78,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,3
ABS:C21_G04_RA(1.0.0),65_69: 65-69 years,3: Persons,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,5252
ABS:C21_G04_RA(1.0.0),76: 76,3: Persons,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,492
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,3151
ABS:C21_G04_RA(1.0.0),65: 65,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,242
ABS:C21_G04_RA(1.0.0),65: 65,3: Persons,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,472
ABS:C21_G04_RA(1.0.0),23: 23,3: Persons,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,714
ABS:C21_G04_RA(1.0.0),39: 39,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,271
ABS:C21_G04_RA(1.0.0),50: 50,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,318
ABS:C21_G04_RA(1.0.0),50: 50,3: Persons,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,626
ABS:C21_G04_RA(1.0.0),66: 66,2: Females,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,118
ABS:C21_G04_RA(1.0.0),72: 72,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,58
ABS:C21_G04_RA(1.0.0),8: 8,3: Persons,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),24: 24,3: Persons,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),35: 35,1: Males,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,5
ABS:C21_G04_RA(1.0.0),61: 61,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),63: 63,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,24
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,8
ABS:C21_G04_RA(1.0.0),20: 20,1: Males,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,21
ABS:C21_G04_RA(1.0.0),36: 36,2: Females,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,40
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,38
ABS:C21_G04_RA(1.0.0),12: 12,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2574
